id,RegEventId,Regulation,AttGrade,RegId,NGrade
30059,71,1,P,38589,B
30060,71,1,P,38599,A
30061,71,1,P,38590,D
30062,71,1,P,38623,B
30063,71,1,P,38602,B
30064,71,1,P,38643,A
30065,71,1,P,38595,D
30066,71,1,P,38605,EX
30067,71,1,P,38606,D
30068,71,1,P,38551,C
30069,71,1,P,38647,A
30070,71,1,P,38560,F
30071,71,1,P,38610,D
30072,71,1,P,38549,C
30073,71,1,P,38557,D
30074,71,1,P,38558,C
30075,71,1,P,38630,A
30076,71,1,P,38544,EX
30077,71,1,P,38616,A
30078,71,1,P,38563,A
30079,71,1,P,38587,B
30080,71,1,P,38645,B
30081,71,1,P,38600,D
30082,71,1,P,38554,F
30083,71,1,P,38550,EX
30084,71,1,P,38648,F
30085,71,1,P,38561,C
30086,71,1,P,38547,EX
30087,71,1,P,38556,A
30088,71,1,P,38517,F
30089,71,1,P,38570,A
30090,71,1,P,38552,B
30091,71,1,P,38548,B
30092,71,1,P,38631,D
30093,71,1,P,38565,F
30094,71,1,P,38566,D
30095,71,1,P,38567,B
30097,71,1,P,38568,C
30098,71,1,P,38569,D
30100,71,1,P,38608,F
30101,71,1,P,38541,C
30102,71,1,P,38534,D
30103,71,1,P,38591,A
30105,71,1,P,38607,C
30107,71,1,P,38619,EX
30108,71,1,P,38564,F
30110,71,1,P,38620,EX
30111,71,1,P,38622,B
30112,71,1,P,38634,D
30113,71,1,P,38540,A
30114,71,1,P,38571,EX
30115,71,1,P,38545,B
30116,71,1,P,38609,D
30117,71,1,P,38598,B
30118,71,1,P,38574,D
30119,71,1,P,38576,A
30120,71,1,P,38577,C
30121,71,1,P,38592,EX
30122,71,1,P,38627,D
30123,71,1,P,38555,A
30124,71,1,P,38629,D
30125,71,1,P,38628,F
30126,71,1,P,38618,B
30127,71,1,P,38640,D
30128,71,1,P,38524,B
30129,71,1,P,38523,B
30130,71,1,P,38519,B
30131,71,1,P,38678,F
30132,71,1,P,38761,A
30133,71,1,P,38671,EX
30134,71,1,P,38784,D
30135,71,1,P,38669,C
30136,71,1,P,38746,B
30137,71,1,P,38663,A
30138,71,1,P,38667,C
30139,71,1,P,38660,F
30140,71,1,P,38673,A
30141,71,1,P,38689,EX
30142,71,1,P,38764,D
30143,71,1,P,38666,F
30144,71,1,P,38664,D
30145,71,1,P,38747,F
30146,71,1,P,38691,D
30147,71,1,P,38697,B
30148,71,1,P,38679,EX
30149,71,1,P,38709,D
30150,71,1,P,38789,D
30151,71,1,P,38781,A
30152,71,1,P,38710,B
30153,71,1,P,38736,F
30154,71,1,P,38782,D
30155,71,1,P,38719,F
30156,71,1,P,38796,C
30157,71,1,P,38665,F
30158,71,1,P,38682,C
30159,71,1,P,38797,B
30160,71,1,P,38718,F
30161,71,1,P,38715,A
30162,71,1,P,38721,A
30163,71,1,P,38705,F
30164,71,1,P,38779,B
30165,71,1,P,38763,D
30166,71,1,P,38676,C
30167,71,1,P,38711,A
30168,71,1,P,38768,EX
30169,71,1,P,38785,F
30171,71,1,P,38696,D
30172,71,1,P,38733,EX
30173,71,1,P,38749,C
30175,71,1,P,38766,EX
30176,71,1,P,38739,D
30177,71,1,P,38757,EX
30178,71,1,P,38755,D
30179,71,1,P,38786,C
30180,71,1,P,38712,EX
30181,71,1,P,38708,A
30182,71,1,P,38686,C
30183,71,1,P,38792,A
30184,71,1,P,38685,EX
30185,71,1,P,38668,F
30186,71,1,P,38765,B
30187,71,1,P,38759,B
30188,71,1,P,38791,F
30189,71,1,P,38762,C
30190,71,1,P,38683,A
30191,71,1,P,38758,F
30192,71,1,P,38745,A
30193,71,1,P,38741,B
30194,71,1,P,38692,F
30195,71,1,P,38740,B
30196,71,1,P,38694,EX
30197,71,1,P,38690,EX
30198,71,1,P,38744,F
30199,71,1,P,38722,D
30200,71,1,P,38677,C
30201,71,1,P,38698,D
30202,71,1,P,38795,C
30203,71,1,P,38728,EX
30204,71,1,P,38704,C
30205,71,1,P,38769,EX
30206,71,1,P,38701,A
30207,71,1,P,38714,EX
30208,71,1,P,38803,D
30209,71,1,P,38798,D
30210,71,1,P,38720,D
30211,71,1,P,38716,F
30212,71,1,P,38802,B
30213,71,1,P,38743,C
30214,71,1,P,38794,C
30215,71,1,P,38735,A
30216,71,1,P,38783,C
30217,71,1,P,38684,A
30218,71,1,P,38787,D
30219,71,1,P,38778,F
30220,71,1,P,38788,EX
30221,71,1,P,38706,B
30222,71,1,P,38800,C
30223,71,1,P,38707,EX
30225,71,1,P,38680,B
30226,71,1,P,38724,A
30227,71,1,P,38681,C
30229,71,1,P,38693,D
30230,71,1,P,38738,F
30231,71,1,P,38742,F
30232,71,1,P,38804,D
30233,71,1,P,38695,F
30234,71,1,P,38799,B
30235,71,1,P,38801,EX
30236,71,1,P,38717,C
30237,71,1,P,38751,EX
30239,71,1,P,38753,A
30240,71,1,P,38750,A
30241,71,1,P,38723,F
30242,71,1,P,38752,F
30243,71,1,P,38748,A
30244,71,1,P,38731,D
30247,71,1,P,38734,C
30248,71,1,P,38732,B
30249,71,1,P,38730,D
30251,71,1,P,38699,D
30252,71,1,P,38790,D
30253,71,1,P,38760,C
30254,71,1,P,38688,A
30255,71,1,P,38703,C
30256,71,1,P,38702,C
30257,71,1,P,38727,EX
30258,71,1,P,38675,B
30259,71,1,P,38729,F
30260,71,1,P,38756,C
30261,71,1,P,38725,A
30262,71,1,P,38672,D
30263,71,1,P,38662,EX
30264,71,1,P,38670,B
30265,71,1,P,38898,C
30266,71,1,P,38829,B
30267,71,1,P,38861,F
30268,71,1,P,38899,EX
30269,71,1,P,38887,A
30270,71,1,P,38855,C
30271,71,1,P,38903,F
30272,71,1,P,38905,A
30273,71,1,P,38851,D
30274,71,1,P,38934,EX
30275,71,1,P,38824,C
30276,71,1,P,38925,A
30277,71,1,P,38840,F
30278,71,1,P,38817,A
30279,71,1,P,38834,A
30280,71,1,P,38873,D
30281,71,1,P,38825,D
30282,71,1,P,38913,F
30283,71,1,P,38846,F
30284,71,1,P,38886,D
30285,71,1,P,38843,B
30286,71,1,P,38906,D
30287,71,1,P,38858,F
30288,71,1,P,38902,F
30289,71,1,P,38882,EX
30290,71,1,P,38885,EX
30291,71,1,P,38888,B
30292,71,1,P,38864,EX
30293,71,1,P,38863,A
30294,71,1,P,38883,C
30295,71,1,P,38867,D
30296,71,1,P,38820,C
30297,71,1,P,38874,F
30298,71,1,P,38880,C
30299,71,1,P,38871,B
30300,71,1,P,38844,A
30301,71,1,P,38877,A
30302,71,1,P,38927,EX
30303,71,1,P,38921,F
30304,71,1,P,38828,D
30305,71,1,P,38914,B
30306,71,1,P,38827,D
30307,71,1,P,38942,A
30308,71,1,P,38830,B
30309,71,1,P,38889,C
30310,71,1,P,38821,A
30311,71,1,P,38879,F
30312,71,1,P,38892,A
30313,71,1,P,38842,D
30314,71,1,P,38847,F
30315,71,1,P,38911,EX
30316,71,1,P,38862,EX
30317,71,1,P,38818,C
30318,71,1,P,38859,F
30319,71,1,P,38819,B
30320,71,1,P,38860,A
30321,71,1,P,38854,A
30322,71,1,P,38823,C
30323,71,1,P,38897,A
30324,71,1,P,38939,F
30325,71,1,P,38841,C
30326,71,1,P,38832,B
30327,71,1,P,38938,B
30328,71,1,P,38940,EX
30329,71,1,P,38872,F
30330,71,1,P,38929,F
30331,71,1,P,38919,F
30332,71,1,P,38920,F
30333,71,1,P,38901,C
30334,71,1,P,38916,F
30335,71,1,P,38918,EX
30336,71,1,P,38915,B
30337,71,1,P,38833,EX
30338,71,1,P,38944,C
30339,71,1,P,38943,EX
30340,71,1,P,38941,EX
30341,71,1,P,38853,EX
30342,71,1,P,38831,B
30343,71,1,P,38935,F
30344,71,1,P,38922,EX
30345,71,1,P,38884,EX
30346,71,1,P,38890,C
30347,71,1,P,38894,A
30348,71,1,P,38893,C
30349,71,1,P,38895,B
30350,71,1,P,38816,EX
30351,71,1,P,38900,F
30352,71,1,P,38896,A
30353,71,1,P,38909,EX
30354,71,1,P,38923,C
30355,71,1,P,38924,C
30356,71,1,P,38926,EX
30357,71,1,P,38850,A
30358,71,1,P,38936,D
30359,71,1,P,38857,C
30360,71,1,P,38835,A
30361,71,1,P,38868,D
30362,71,1,P,38836,C
30363,71,1,P,38912,F
30364,71,1,P,38910,F
30365,71,1,P,38869,D
30366,71,1,P,38870,A
30367,71,1,P,38875,B
30368,71,1,P,38849,B
30369,71,1,P,38907,EX
30370,71,1,P,38908,F
30371,71,1,P,38845,B
30372,71,1,P,38822,EX
30373,71,1,P,38937,B
30374,71,1,P,38931,A
30375,71,1,P,38856,EX
30376,71,1,P,38932,A
30377,71,1,P,38838,C
30378,71,1,P,38930,C
30379,71,1,P,38933,D
30380,71,1,P,38881,B
30381,71,1,P,38866,D
30382,71,1,P,38848,B
30383,71,1,P,38876,A
30384,71,1,P,38837,F
30385,71,1,P,38415,A
30386,71,1,P,38687,B
30387,71,1,P,38713,F
30388,71,1,P,38807,B
30389,71,1,P,38810,EX
30390,71,1,P,38806,D
30391,71,1,P,38657,A
30392,71,1,P,38814,C
30393,71,1,P,38700,C
30394,71,1,P,38865,F
30395,71,1,P,38945,B
30396,71,1,P,38839,B
30397,71,1,P,38649,A
30398,71,1,P,38661,A
30399,71,1,P,38613,EX
30400,71,1,P,38572,B
30401,71,1,P,38650,B
30402,71,1,P,38658,A
30403,71,1,P,38546,EX
30404,71,1,P,38639,C
30405,71,1,P,38651,C
30406,71,1,P,38917,F
30407,71,1,P,38826,F
30408,71,1,P,38891,D
30409,71,1,P,38904,C
30410,71,1,P,38928,A
30411,71,1,P,38815,A
30412,71,1,P,38388,C
30413,71,1,P,38399,EX
30414,71,1,P,38497,B
30415,71,1,P,38457,C
30416,71,1,P,38444,C
30417,71,1,P,38525,A
30418,71,1,P,38503,EX
30419,71,1,P,38493,F
30420,71,1,P,38507,C
30421,71,1,P,38500,A
30422,71,1,P,38483,D
30423,71,1,P,38652,EX
30424,71,1,P,38656,D
30425,71,1,P,38559,A
30426,71,1,P,38626,EX
30427,71,1,P,38674,C
30428,71,1,P,38654,D
30430,71,1,P,38655,D
30431,71,1,P,38793,A
30432,71,1,P,38737,C
30433,71,1,P,38809,C
30434,71,1,P,38813,F
30435,71,1,P,38805,C
30436,71,1,P,38726,B
30437,71,1,P,38754,D
30438,71,1,P,38767,F
30439,71,1,P,38780,F
30440,71,1,P,38495,F
30441,71,1,P,38596,B
30442,71,1,P,38498,C
30443,71,1,P,38852,D
30444,71,1,P,38878,A
30445,71,1,P,38653,C
30446,71,1,P,38659,B
30447,71,1,P,38808,EX
30448,71,1,P,38811,C
30449,71,1,P,38501,D
30450,71,1,P,38470,B
30451,71,1,P,38502,A
30452,71,1,P,38496,A
30453,71,1,P,38520,F
30454,71,1,P,38431,D
30455,71,1,P,38499,F
30456,71,1,P,38494,EX
30457,71,1,P,38812,D
30882,105,1,P,40127,F
30883,105,1,P,40085,EX
30884,105,1,P,40071,A
30885,105,1,P,40113,EX
30886,105,1,P,39955,F
30887,105,1,P,39956,C
30888,105,1,P,39957,D
30889,105,1,P,39958,EX
30890,105,1,P,39961,B
30891,105,1,P,39959,C
30892,105,1,P,39962,C
30893,105,1,P,39963,EX
30894,105,1,P,39964,F
30895,105,1,P,39965,F
30896,105,1,P,39968,B
30897,105,1,P,39966,C
30898,105,1,P,39997,D
30899,105,1,P,39998,D
30900,105,1,P,39999,EX
30901,105,1,P,40001,EX
30902,105,1,P,39976,EX
30903,105,1,P,39977,B
30904,105,1,P,39978,C
30905,105,1,P,39979,F
30906,105,1,P,39982,D
30907,105,1,P,39980,D
30908,105,1,P,39969,EX
30909,105,1,P,39970,C
30910,105,1,P,39971,D
30911,105,1,P,39972,B
30912,105,1,P,39975,B
30913,105,1,P,39973,A
30914,105,1,P,39948,B
30915,105,1,P,39949,D
30916,105,1,P,39950,F
30917,105,1,P,39951,B
30918,105,1,P,39954,A
30919,105,1,P,39952,F
30920,105,1,P,39985,D
30921,105,1,P,39986,A
30922,105,1,P,39989,D
30923,105,1,P,39987,D
30924,105,1,P,40106,EX
30925,105,1,P,39996,D
30926,105,1,P,40022,F
30927,105,1,P,40008,A
30928,105,1,P,40015,EX
30929,105,1,P,40078,D
30930,105,1,P,40043,F
30931,105,1,P,40036,EX
30932,105,1,P,40029,EX
30933,105,1,P,39990,EX
30934,105,1,P,40057,C
30935,105,1,P,39991,F
30936,105,1,P,40050,F
30937,105,1,P,40120,F
30938,105,1,P,40092,F
30939,105,1,P,39993,EX
30940,105,1,P,40064,B
30941,105,1,P,40099,B
30942,105,1,P,39994,C
30943,105,1,P,40075,B
30944,105,1,P,40089,C
30945,105,1,P,40097,C
30946,105,1,P,40076,F
30947,105,1,P,40025,EX
30948,105,1,P,40019,EX
30949,105,1,P,40126,D
30950,105,1,P,40012,D
30951,105,1,P,40026,EX
30952,105,1,P,40005,F
30953,105,1,P,40046,A
30954,105,1,P,40003,EX
30955,105,1,P,40109,A
30956,105,1,P,40116,A
30957,105,1,P,40131,D
30958,105,1,P,40069,A
30959,105,1,P,40091,B
30960,105,1,P,40118,D
30961,105,1,P,40132,D
30962,105,1,P,40090,EX
30963,105,1,P,40020,EX
30964,105,1,P,40028,C
30965,105,1,P,40034,C
30966,105,1,P,40027,D
30967,105,1,P,40007,F
30968,105,1,P,40056,C
30969,105,1,P,40049,B
30970,105,1,P,40081,F
30971,105,1,P,40084,EX
30972,105,1,P,40073,C
30973,105,1,P,40119,D
30974,105,1,P,40063,C
30975,105,1,P,40133,D
30976,105,1,P,40077,B
30977,105,1,P,40094,B
30978,105,1,P,40232,B
30979,105,1,P,40021,B
30980,105,1,P,40038,C
30981,105,1,P,40031,B
30982,105,1,P,40010,D
30983,105,1,P,40108,A
30984,105,1,P,40042,A
30985,105,1,P,40052,B
30986,105,1,P,40122,EX
30987,105,1,P,40068,C
30988,105,1,P,40136,C
30989,105,1,P,40101,B
30990,105,1,P,40115,B
30991,105,1,P,40017,C
30992,105,1,P,40098,C
30993,105,1,P,40053,A
30994,105,1,P,40137,F
30995,105,1,P,40032,B
30996,105,1,P,40059,C
30997,105,1,P,40041,F
30998,105,1,P,40048,D
30999,105,1,P,40047,A
31000,105,1,P,40066,D
31001,105,1,P,40018,EX
31002,105,1,P,40082,EX
31003,105,1,P,40124,B
31004,105,1,P,40130,B
31005,105,1,P,40095,F
31006,105,1,P,40067,EX
31007,105,1,P,40011,B
31008,105,1,P,40202,C
31009,105,1,P,40040,A
31010,105,1,P,40102,B
31011,105,1,P,40258,EX
31012,105,1,P,40111,EX
31013,105,1,P,40251,B
31014,105,1,P,40195,B
31015,105,1,P,40088,B
31016,105,1,P,40167,C
31017,105,1,P,40061,D
31018,105,1,P,40033,B
31019,105,1,P,40117,D
31020,105,1,P,40134,D
31021,105,1,P,40153,F
31022,105,1,P,40194,D
31023,105,1,P,40166,B
31024,105,1,P,40265,D
31025,105,1,P,40148,EX
31026,105,1,P,40174,C
31027,105,1,P,40222,EX
31028,105,1,P,40187,C
31029,105,1,P,40139,D
31030,105,1,P,40112,B
31031,105,1,P,40138,EX
31032,105,1,P,40152,B
31033,105,1,P,40193,F
31034,105,1,P,40215,F
31035,105,1,P,40146,EX
31036,105,1,P,40272,D
31037,105,1,P,40209,EX
31038,105,1,P,40230,A
31039,105,1,P,40271,B
31040,105,1,P,40172,EX
31041,105,1,P,40223,F
31042,105,1,P,40188,EX
31043,105,1,P,40161,A
31044,105,1,P,40218,D
31045,105,1,P,40200,A
31046,105,1,P,40246,C
31047,105,1,P,40253,C
31048,105,1,P,40141,A
31049,105,1,P,40169,D
31050,105,1,P,40204,EX
31051,105,1,P,40155,B
31052,105,1,P,40208,C
31053,105,1,P,40229,F
31054,105,1,P,40186,F
31055,105,1,P,40270,D
31056,105,1,P,40264,D
31057,105,1,P,40237,C
31058,105,1,P,40221,EX
31059,105,1,P,40105,EX
31060,105,1,P,40160,C
31061,105,1,P,40180,D
31062,105,1,P,40242,B
31063,105,1,P,40249,F
31064,105,1,P,40083,B
31065,105,1,P,40256,EX
31066,105,1,P,40144,A
31067,105,1,P,40062,B
31068,105,1,P,40181,A
31069,105,1,P,40176,B
31070,105,1,P,40243,C
31071,105,1,P,40257,A
31072,105,1,P,40239,D
31073,105,1,P,40024,D
31074,105,1,P,40250,F
31075,105,1,P,40207,EX
31076,105,1,P,40260,F
31077,105,1,P,40154,A
31078,105,1,P,40203,D
31079,105,1,P,40199,A
31080,105,1,P,40168,D
31081,105,1,P,40273,F
31082,105,1,P,40210,C
31083,105,1,P,40259,D
31084,105,1,P,40266,A
31085,105,1,P,40231,EX
31086,105,1,P,40224,B
31087,105,1,P,40192,D
31088,105,1,P,40241,EX
31089,105,1,P,40206,A
31090,105,1,P,40262,A
31091,105,1,P,40252,D
31092,105,1,P,40150,EX
31093,105,1,P,40245,A
31094,105,1,P,40213,D
31095,105,1,P,40269,F
31096,105,1,P,40234,B
31097,105,1,P,40278,EX
31098,105,1,P,40227,C
31099,105,1,P,40314,EX
31100,105,1,P,40370,B
31101,105,1,P,40189,A
31102,105,1,P,40287,F
31103,105,1,P,40335,B
31104,105,1,P,40356,EX
31105,105,1,P,40385,B
31106,105,1,P,40157,C
31107,105,1,P,40348,F
31108,105,1,P,40349,D
31109,105,1,P,40274,D
31110,105,1,P,40404,F
31111,105,1,P,40319,B
31112,105,1,P,40377,F
31113,105,1,P,40398,B
31114,105,1,P,40284,B
31115,105,1,P,40298,A
31116,105,1,P,40333,C
31117,105,1,P,40354,D
31118,105,1,P,40361,F
31119,105,1,P,40375,D
31120,105,1,P,40306,A
31121,105,1,P,40367,B
31122,105,1,P,40171,EX
31123,105,1,P,40300,C
31124,105,1,P,40279,A
31125,105,1,P,40405,EX
31126,105,1,P,40328,F
31127,105,1,P,40371,C
31128,105,1,P,40292,D
31129,105,1,P,40344,D
31130,105,1,P,40392,EX
31131,105,1,P,40315,EX
31132,105,1,P,40290,D
31133,105,1,P,40175,EX
31134,105,1,P,40185,A
31135,105,1,P,40357,F
31136,105,1,P,40388,D
31137,105,1,P,40308,F
31138,105,1,P,40307,F
31139,105,1,P,40350,F
31140,105,1,P,40280,B
31141,105,1,P,40321,C
31142,105,1,P,40322,F
31143,105,1,P,40329,C
31144,105,1,P,40374,C
31145,105,1,P,40297,EX
31146,105,1,P,40399,EX
31147,105,1,P,40390,C
31148,105,1,P,40395,A
31149,105,1,P,40336,D
31150,105,1,P,40288,D
31151,105,1,P,40339,F
31152,105,1,P,40365,F
31153,105,1,P,40311,F
31154,105,1,P,40301,A
31155,105,1,P,40283,EX
31156,105,1,P,40409,A
31157,105,1,P,40406,C
31158,105,1,P,40381,D
31159,105,1,P,40330,A
31160,105,1,P,40372,A
31161,105,1,P,40295,C
31162,105,1,P,40402,D
31163,105,1,P,40316,A
31164,105,1,P,40337,A
31165,105,1,P,40318,EX
31166,105,1,P,40351,EX
31167,105,1,P,40360,B
31168,105,1,P,40281,D
31169,105,1,P,40320,EX
31170,105,1,P,40326,F
31171,105,1,P,40291,B
31172,105,1,P,40368,F
31173,105,1,P,40397,F
31174,105,1,P,40327,D
31175,105,1,P,40435,D
31176,105,1,P,40305,A
31177,105,1,P,40449,D
31178,105,1,P,40463,B
31179,105,1,P,40277,D
31180,105,1,P,40414,C
31181,105,1,P,40403,B
31182,105,1,P,40421,C
31183,105,1,P,40302,B
31184,105,1,P,40407,F
31185,105,1,P,40323,D
31186,105,1,P,40325,B
31187,105,1,P,40379,D
31188,105,1,P,40400,B
31189,105,1,P,40391,F
31190,105,1,P,40341,D
31191,105,1,P,40285,EX
31192,105,1,P,40334,EX
31193,105,1,P,40355,D
31194,105,1,P,40358,A
31195,105,1,P,40309,B
31196,105,1,P,40383,B
31197,105,1,P,40276,F
31198,105,1,P,40342,EX
31199,105,1,P,40147,EX
31200,105,1,P,40363,D
31201,105,1,P,40428,EX
31202,105,1,P,40456,A
31203,105,1,P,40439,F
31204,105,1,P,40158,D
31205,105,1,P,40004,F
31206,105,1,P,40286,C
31207,105,1,P,40424,EX
31208,105,1,P,40299,F
31209,105,1,P,40255,A
31210,105,1,P,40220,EX
31211,105,1,P,40173,D
31212,105,1,P,40453,C
31213,105,1,P,40145,C
31214,105,1,P,40070,EX
31215,105,1,P,40461,D
31216,105,1,P,40441,B
31217,105,1,P,40451,C
31218,105,1,P,40427,EX
31219,105,1,P,40396,A
31220,105,1,P,40455,C
31221,105,1,P,40462,F
31222,105,1,P,40444,F
31223,105,1,P,40416,B
31224,105,1,P,40413,A
31225,105,1,P,40423,B
31226,105,1,P,40458,EX
31227,105,1,P,40419,F
31228,105,1,P,40433,F
31229,105,1,P,40460,D
31230,105,1,P,40411,B
31231,105,1,P,40432,B
31232,105,1,P,40178,B
31233,105,1,P,40182,A
31234,105,1,P,40236,F
31235,105,1,P,40151,C
31236,105,1,P,39984,D
31237,105,1,P,40376,B
31238,105,1,P,40125,D
31239,105,1,P,40434,D
31240,105,1,P,40343,EX
31241,105,1,P,40216,D
31242,105,1,P,40035,D
31243,105,1,P,40389,B
31244,105,1,P,40179,A
31245,105,1,P,40196,C
31246,105,1,P,40104,B
31247,105,1,P,40087,EX
31248,105,1,P,39992,A
31249,105,1,P,40143,A
31250,105,1,P,40384,F
31251,105,1,P,40362,C
31252,105,1,P,40364,B
31253,105,1,P,40164,EX
31254,105,1,P,40304,A
31255,105,1,P,40347,B
31256,105,1,P,40060,F
31257,105,1,P,40263,F
31258,105,1,P,40096,A
31259,105,1,P,40418,C
31260,105,1,P,40039,D
31261,105,1,P,40431,C
31262,105,1,P,40437,F
31263,105,1,P,40332,D
31264,105,1,P,40045,D
31265,105,1,P,40000,C
31266,105,1,P,40080,B
31267,105,1,P,40425,A
31268,105,1,P,40346,C
31269,105,1,P,40448,C
31270,105,1,P,40465,A
31271,105,1,P,40426,C
31272,105,1,P,40447,B
31273,105,1,P,40420,B
31274,105,1,P,40412,B
31275,105,1,P,39988,B
31276,105,1,P,39981,B
31277,105,1,P,39953,B
31278,105,1,P,40013,EX
31279,105,1,P,40014,D
31280,105,1,P,40044,B
31281,105,1,P,40114,D
31282,105,1,P,40135,F
31283,105,1,P,40079,C
31284,105,1,P,40093,A
31285,105,1,P,40128,EX
31286,105,1,P,40030,D
31287,105,1,P,40054,D
31288,105,1,P,40103,A
31289,105,1,P,40002,C
31290,105,1,P,40065,D
31291,105,1,P,40121,F
31292,105,1,P,40074,D
31293,105,1,P,40100,EX
31294,105,1,P,40037,C
31295,105,1,P,40016,A
31296,105,1,P,40006,A
31297,105,1,P,40009,B
31298,105,1,P,40244,A
31299,105,1,P,40217,D
31300,105,1,P,40140,B
31301,105,1,P,40183,F
31302,105,1,P,40197,F
31303,105,1,P,40190,C
31304,105,1,P,40163,A
31305,105,1,P,40247,B
31306,105,1,P,40254,EX
31307,105,1,P,40142,EX
31308,105,1,P,40149,B
31309,105,1,P,40219,F
31310,105,1,P,40170,F
31311,105,1,P,40267,B
31312,105,1,P,40233,F
31313,105,1,P,40177,F
31314,105,1,P,40225,EX
31315,105,1,P,40191,B
31316,105,1,P,40201,C
31317,105,1,P,40159,EX
31318,105,1,P,40240,B
31319,105,1,P,40261,C
31320,105,1,P,40214,C
31321,105,1,P,40198,B
31322,105,1,P,40268,EX
31323,105,1,P,40235,C
31324,105,1,P,40165,B
31325,105,1,P,40378,F
31326,105,1,P,40293,C
31327,105,1,P,40353,A
31328,105,1,P,40393,A
31329,105,1,P,40289,D
31330,105,1,P,40386,D
31331,105,1,P,40331,A
31332,105,1,P,40373,C
31333,105,1,P,40317,A
31334,105,1,P,40282,C
31335,105,1,P,40369,C
31336,105,1,P,40401,D
31337,105,1,P,40359,B
31338,105,1,P,40366,A
31339,105,1,P,40310,B
31340,105,1,P,40352,EX
31341,105,1,P,40275,EX
31342,105,1,P,40324,EX
31343,105,1,P,40394,EX
31344,105,1,P,40313,A
31345,105,1,P,40382,B
31346,105,1,P,40454,EX
31347,105,1,P,40430,B
31348,105,1,P,40442,C
31349,105,1,P,40491,D
31350,105,1,P,40532,D
31351,105,1,P,40497,B
31352,105,1,P,40476,D
31353,105,1,P,40492,C
31354,105,1,P,40248,D
31355,105,1,P,40459,B
31356,105,1,P,40205,A
31357,105,1,P,40338,B
31358,105,1,P,40086,C
31359,105,1,P,40211,EX
31360,105,1,P,40417,A
31361,105,1,P,40380,EX
31362,105,1,P,40129,F
31363,105,1,P,40511,D
31364,105,1,P,39995,EX
31365,105,1,P,39960,F
31366,105,1,P,39967,EX
31367,105,1,P,40445,D
31368,105,1,P,40506,EX
31369,105,1,P,40518,F
31370,105,1,P,40493,A
31371,105,1,P,40501,C
31372,105,1,P,40505,B
31373,105,1,P,40479,A
31374,105,1,P,40508,EX
31375,105,1,P,40531,EX
31376,105,1,P,40484,EX
31377,105,1,P,40438,D
31378,105,1,P,40536,C
31379,105,1,P,40524,D
31380,105,1,P,40470,A
31381,105,1,P,40446,EX
31382,105,1,P,40500,EX
31383,105,1,P,40467,F
31384,105,1,P,40473,B
31385,105,1,P,40517,F
31386,105,1,P,40516,A
31387,105,1,P,40488,B
31388,105,1,P,40523,F
31389,105,1,P,40519,EX
31390,105,1,P,40539,F
31391,105,1,P,40496,C
31392,105,1,P,40525,EX
31393,105,1,P,40410,F
31394,105,1,P,40502,EX
31395,105,1,P,40528,EX
31396,105,1,P,40443,F
31397,105,1,P,40513,A
31398,105,1,P,40450,EX
31399,105,1,P,40294,F
31400,105,1,P,40482,D
31401,105,1,P,40495,D
31402,105,1,P,40110,B
31403,105,1,P,40387,D
31404,105,1,P,40408,F
31405,105,1,P,40023,EX
31406,105,1,P,40123,C
31407,105,1,P,40466,B
31408,105,1,P,40474,F
31409,105,1,P,40228,EX
31410,105,1,P,40464,B
31411,105,1,P,40487,D
31412,105,1,P,40538,A
31413,105,1,P,40415,C
31414,105,1,P,40457,A
31415,105,1,P,40520,D
31416,105,1,P,40429,B
31417,105,1,P,40526,F
31418,105,1,P,40483,F
31419,105,1,P,40514,EX
31420,105,1,P,40527,EX
31421,105,1,P,40471,A
31422,105,1,P,40499,B
31423,105,1,P,40481,EX
31424,105,1,P,40507,F
31425,105,1,P,40530,C
31426,105,1,P,40490,EX
31427,105,1,P,40498,B
31428,105,1,P,40452,C
31429,105,1,P,40485,EX
31430,105,1,P,40521,B
31431,105,1,P,40535,F
31432,105,1,P,40529,D
31433,105,1,P,40340,A
31434,105,1,P,40533,A
31435,105,1,P,39974,A
31436,105,1,P,40184,D
31437,105,1,P,40072,B
31438,105,1,P,40515,B
31439,105,1,P,40522,F
31440,105,1,P,40504,A
31441,105,1,P,40489,F
31442,105,1,P,40312,D
31443,105,1,P,40051,F
31444,105,1,P,40486,C
31445,105,1,P,40058,B
31446,105,1,P,40238,EX
31447,105,1,P,40162,F
31448,105,1,P,40212,D
31449,105,1,P,40226,EX
31450,105,1,P,40303,B
31451,105,1,P,40422,A
31452,105,1,P,40156,F
31453,105,1,P,40345,EX
31454,105,1,P,40055,F
31455,105,1,P,40296,B
31456,105,1,P,40440,A
31457,105,1,P,40436,C
31458,105,1,P,40537,F
31459,105,1,P,40534,A
31460,105,1,P,39983,D
31461,105,1,P,40107,EX
31462,105,1,P,40509,D
31463,105,1,P,40480,C
31464,105,1,P,40510,B
31465,105,1,P,40468,B
31466,105,1,P,40503,EX
31467,105,1,P,40472,EX
31468,105,1,P,40494,A
31469,105,1,P,40478,D
31470,105,1,P,40512,EX
31471,105,1,P,40477,C
31472,105,1,P,40475,D
31473,105,1,P,40469,F
31474,98,1,P,35585,B
31475,98,1,P,35601,B
31476,98,1,P,35593,EX
31477,98,1,P,35545,EX
31478,98,1,P,35544,D
31479,98,1,P,35603,A
31480,98,1,P,35817,A
31481,98,1,P,35595,F
