"id","Mode","RegEventId","student_id","sub_id"
"25167",1,"66","3123","213"
"25168",1,"66","3123","214"
"25169",1,"66","3123","215"
"25170",1,"66","3123","216"
"25171",1,"66","3123","217"
"25172",1,"66","3123","218"
"25173",1,"66","3123","219"
"25174",1,"66","3124","211"
"25175",1,"66","3124","212"
"25176",1,"66","3124","213"
"25177",1,"66","3124","214"
"25178",1,"66","3124","215"
"25179",1,"66","3124","216"
"25180",1,"66","3124","217"
"25181",1,"66","3124","218"
"25182",1,"66","3124","219"
"25183",1,"66","3125","211"
"25184",1,"66","3125","212"
"25185",1,"66","3125","213"
"25186",1,"66","3125","214"
"25187",1,"66","3125","215"
"25188",1,"66","3125","216"
"25189",1,"66","3125","217"
"25190",1,"66","3125","218"
"25191",1,"66","3125","219"
"25192",1,"66","3126","211"
"25193",1,"66","3126","212"
"25194",1,"66","3126","213"
"25195",1,"66","3126","214"
"25196",1,"66","3126","215"
"25197",1,"66","3126","216"
"25198",1,"66","3126","217"
"25199",1,"66","3126","218"
"25200",1,"66","3126","219"
"25201",1,"66","3127","211"
"25202",1,"66","3127","212"
"25203",1,"66","3127","213"
"25204",1,"66","3127","214"
"25205",1,"66","3127","215"
"25206",1,"66","3127","216"
"25207",1,"66","3127","217"
"25208",1,"66","3127","218"
"25209",1,"66","3127","219"
"25210",1,"66","3128","211"
"25211",1,"66","3128","212"
"25212",1,"66","3128","213"
"25213",1,"66","3128","214"
"25214",1,"66","3128","215"
"25215",1,"66","3128","216"
"25216",1,"66","3128","217"
"25217",1,"66","3128","218"
"25218",1,"66","3128","219"
"25219",1,"66","3129","211"
"25220",1,"66","3129","212"
"25221",1,"66","3129","213"
"25222",1,"66","3129","214"
"25223",1,"66","3129","215"
"25224",1,"66","3129","216"
"25225",1,"66","3129","217"
"25226",1,"66","3129","218"
"25227",1,"66","3129","219"
"25228",1,"66","3130","211"
"25229",1,"66","3130","212"
"25230",1,"66","3130","213"
"25231",1,"66","3130","214"
"25232",1,"66","3130","215"
"25233",1,"66","3130","216"
"25234",1,"66","3130","217"
"25235",1,"66","3130","218"
"25236",1,"66","3130","219"
"25237",1,"66","3131","211"
"25238",1,"66","3131","212"
"25239",1,"66","3131","213"
"25240",1,"66","3131","214"
"25241",1,"66","3131","215"
"25242",1,"66","3131","216"
"25243",1,"66","3131","217"
"25244",1,"66","3131","218"
"25245",1,"66","3131","219"
"25246",1,"66","3132","211"
"25247",1,"66","3132","212"
"25248",1,"66","3132","213"
"25249",1,"66","3132","214"
"25250",1,"66","3132","215"
"25251",1,"66","3132","216"
"25252",1,"66","3132","217"
"25253",1,"66","3132","218"
"25254",1,"66","3132","219"
"25255",1,"66","3133","211"
"25256",1,"66","3133","212"
"25257",1,"66","3133","213"
"25258",1,"66","3133","214"
"25259",1,"66","3133","215"
"25260",1,"66","3133","216"
"25261",1,"66","3133","217"
"25262",1,"66","3133","218"
"25263",1,"66","3133","219"
"25264",1,"66","3134","211"
"25265",1,"66","3134","212"
"25266",1,"66","3134","213"
"25267",1,"66","3134","214"
"25268",1,"66","3134","215"
"25269",1,"66","3134","216"
"25270",1,"66","3134","217"
"25271",1,"66","3134","218"
"25272",1,"66","3134","219"
"25273",1,"66","3135","211"
"25274",1,"66","3135","212"
"25275",1,"66","3135","213"
"25276",1,"66","3135","214"
"25277",1,"66","3135","215"
"25278",1,"66","3135","216"
"25279",1,"66","3135","217"
"25280",1,"66","3135","218"
"25281",1,"66","3135","219"
"25282",1,"66","3136","211"
"25283",1,"66","3136","212"
"25284",1,"66","3136","213"
"25285",1,"66","3136","214"
"25286",1,"66","3136","215"
"25287",1,"66","3136","216"
"25288",1,"66","3136","217"
"25289",1,"66","3136","218"
"25290",1,"66","3136","219"
"25291",1,"66","3137","211"
"25292",1,"66","3137","212"
"25293",1,"66","3137","213"
"25294",1,"66","3137","214"
"25295",1,"66","3137","215"
"25296",1,"66","3137","216"
"25297",1,"66","3137","217"
"25298",1,"66","3137","218"
"25299",1,"66","3137","219"
"25300",1,"66","3138","211"
"25301",1,"66","3138","212"
"25302",1,"66","3138","213"
"25303",1,"66","3138","214"
"25304",1,"66","3138","215"
"25305",1,"66","3138","216"
"25306",1,"66","3138","217"
"25307",1,"66","3138","218"
"25308",1,"66","3138","219"
"25309",1,"66","3139","211"
"25310",1,"66","3139","212"
"25311",1,"66","3139","213"
"25312",1,"66","3139","214"
"25313",1,"66","3139","215"
"25314",1,"66","3139","216"
"25315",1,"66","3139","217"
"25316",1,"66","3139","218"
"25317",1,"66","3139","219"
"25318",1,"66","3140","211"
"25319",1,"66","3140","212"
"25320",1,"66","3140","213"
"25321",1,"66","3140","214"
"25322",1,"66","3140","215"
"25323",1,"66","3140","216"
"25324",1,"66","3140","217"
"25325",1,"66","3140","218"
"25326",1,"66","3140","219"
"25327",1,"66","3141","211"
"25328",1,"66","3141","212"
"25329",1,"66","3141","213"
"25330",1,"66","3141","214"
"25331",1,"66","3141","215"
"25332",1,"66","3141","216"
"25333",1,"66","3141","217"
"25334",1,"66","3141","218"
"25335",1,"66","3141","219"
"25336",1,"66","3142","211"
"25337",1,"66","3142","212"
"25338",1,"66","3142","213"
"25339",1,"66","3142","214"
"25340",1,"66","3142","215"
"25341",1,"66","3142","216"
"25342",1,"66","3142","217"
"25343",1,"66","3142","218"
"25344",1,"66","3142","219"
"25345",1,"66","3143","211"
"25346",1,"66","3143","212"
"25347",1,"66","3143","213"
"25348",1,"66","3143","214"
"25349",1,"66","3143","215"
"25350",1,"66","3143","216"
"25351",1,"66","3143","217"
"25352",1,"66","3143","218"
"25353",1,"66","3143","219"
"25354",1,"66","3144","211"
"25355",1,"66","3144","212"
"25356",1,"66","3144","213"
"25357",1,"66","3144","214"
"25358",1,"66","3144","215"
"25359",1,"66","3144","216"
"25360",1,"66","3144","217"
"25361",1,"66","3144","218"
"25362",1,"66","3144","219"
"25363",1,"66","3145","211"
"25364",1,"66","3145","212"
"25365",1,"66","3145","213"
"25366",1,"66","3145","214"
"25367",1,"66","3145","215"
"25368",1,"66","3145","216"
"25369",1,"66","3145","217"
"25370",1,"66","3145","218"
"25371",1,"66","3145","219"
"25372",1,"66","3146","211"
"25373",1,"66","3146","212"
"25374",1,"66","3146","213"
"25375",1,"66","3146","214"
"25376",1,"66","3146","215"
"25377",1,"66","3146","216"
"25378",1,"66","3146","217"
"25379",1,"66","3146","218"
"25380",1,"66","3146","219"
"25381",1,"66","3147","211"
"25382",1,"66","3147","212"
"25383",1,"66","3147","213"
"25384",1,"66","3147","214"
"25385",1,"66","3147","215"
"25386",1,"66","3147","216"
"25387",1,"66","3147","217"
"25388",1,"66","3147","218"
"25389",1,"66","3147","219"
"25390",1,"66","3148","211"
"25391",1,"66","3148","212"
"25392",1,"66","3148","213"
"25393",1,"66","3148","214"
"25394",1,"66","3148","215"
"25395",1,"66","3148","216"
"25396",1,"66","3148","217"
"25397",1,"66","3148","218"
"25398",1,"66","3148","219"
"25399",1,"66","3149","211"
"25400",1,"66","3149","212"
"25401",1,"66","3149","213"
"25402",1,"66","3149","214"
"25403",1,"66","3149","215"
"25404",1,"66","3149","216"
"25405",1,"66","3149","217"
"25406",1,"66","3149","218"
"25407",1,"66","3149","219"
"25408",1,"66","3150","211"
"25409",1,"66","3150","212"
"25410",1,"66","3150","213"
"25411",1,"66","3150","214"
"25412",1,"66","3150","215"
"25413",1,"66","3150","216"
"25414",1,"66","3150","217"
"25415",1,"66","3150","218"
"25416",1,"66","3150","219"
"25417",1,"66","3151","211"
"25418",1,"66","3151","212"
"25419",1,"66","3151","213"
"25420",1,"66","3151","214"
"25421",1,"66","3151","215"
"25422",1,"66","3151","216"
"25423",1,"66","3151","217"
"25424",1,"66","3151","218"
"25425",1,"66","3151","219"
"25426",1,"66","3152","211"
"25427",1,"66","3152","212"
"25428",1,"66","3152","213"
"25429",1,"66","3152","214"
"25430",1,"66","3152","215"
"25431",1,"66","3152","216"
"25432",1,"66","3152","217"
"25433",1,"66","3152","218"
"25434",1,"66","3152","219"
"25435",1,"66","3153","211"
"25436",1,"66","3153","212"
"25437",1,"66","3153","213"
"25438",1,"66","3153","214"
"25439",1,"66","3153","215"
"25440",1,"66","3153","216"
"25441",1,"66","3153","217"
"25442",1,"66","3153","218"
"25443",1,"66","3153","219"
"25444",1,"66","3154","211"
"25445",1,"66","3154","212"
"25446",1,"66","3154","213"
"25447",1,"66","3154","214"
"25448",1,"66","3154","215"
"25449",1,"66","3154","216"
"25450",1,"66","3154","217"
"25451",1,"66","3154","218"
"25452",1,"66","3154","219"
"25453",1,"66","3155","211"
"25454",1,"66","3155","212"
"25455",1,"66","3155","213"
"25456",1,"66","3155","214"
"25457",1,"66","3155","215"
"25458",1,"66","3155","216"
"25459",1,"66","3155","217"
"25460",1,"66","3155","218"
"25461",1,"66","3155","219"
"25462",1,"66","3156","211"
"25463",1,"66","3156","212"
"25464",1,"66","3156","213"
"25465",1,"66","3156","214"
"25466",1,"66","3156","215"
"25467",1,"66","3156","216"
"25468",1,"66","3156","217"
"25469",1,"66","3156","218"
"25470",1,"66","3156","219"
"25471",1,"66","3157","211"
"25472",1,"66","3157","212"
"25473",1,"66","3157","213"
"25474",1,"66","3157","214"
"25475",1,"66","3157","215"
"25476",1,"66","3157","216"
"25477",1,"66","3157","217"
"25478",1,"66","3157","218"
"25479",1,"66","3157","219"
"25480",1,"66","3158","211"
"25481",1,"66","3158","212"
"25482",1,"66","3158","213"
"25483",1,"66","3158","214"
"25484",1,"66","3158","215"
"25485",1,"66","3158","216"
"25486",1,"66","3158","217"
"25487",1,"66","3158","218"
"25488",1,"66","3158","219"
"25489",1,"66","3159","211"
"25490",1,"66","3159","212"
"25491",1,"66","3159","213"
"25492",1,"66","3159","214"
"25493",1,"66","3159","215"
"25494",1,"66","3159","216"
"25495",1,"66","3159","217"
"25496",1,"66","3159","218"
"25497",1,"66","3159","219"
"25498",1,"66","3160","211"
"25499",1,"66","3160","212"
"25500",1,"66","3160","213"
"25501",1,"66","3160","214"
"25502",1,"66","3160","215"
"25503",1,"66","3160","216"
"25504",1,"66","3160","217"
"25505",1,"66","3160","218"
"25506",1,"66","3160","219"
"25507",1,"66","3161","211"
"25508",1,"66","3161","212"
"25509",1,"66","3161","213"
"25510",1,"66","3161","214"
"25511",1,"66","3161","215"
"25512",1,"66","3161","216"
"25513",1,"66","3161","217"
"25514",1,"66","3161","218"
"25515",1,"66","3161","219"
"25516",1,"66","3162","211"
"25517",1,"66","3162","212"
"25518",1,"66","3162","213"
"25519",1,"66","3162","214"
"25520",1,"66","3162","215"
"25521",1,"66","3162","216"
"25522",1,"66","3162","217"
"25523",1,"66","3162","218"
"25524",1,"66","3162","219"
"25525",1,"66","3163","211"
"25526",1,"66","3163","212"
"25527",1,"66","3163","213"
"25528",1,"66","3163","214"
"25529",1,"66","3163","215"
"25530",1,"66","3163","216"
"25531",1,"66","3163","217"
"25532",1,"66","3163","218"
"25533",1,"66","3163","219"
"25534",1,"66","3164","211"
"25535",1,"66","3164","212"
"25536",1,"66","3164","213"
"25537",1,"66","3164","214"
"25538",1,"66","3164","215"
"25539",1,"66","3164","216"
"25540",1,"66","3164","217"
"25541",1,"66","3164","218"
"25542",1,"66","3164","219"
"25543",1,"66","3165","211"
"25544",1,"66","3165","212"
"25545",1,"66","3165","213"
"25546",1,"66","3165","214"
"25547",1,"66","3165","215"
"25548",1,"66","3165","216"
"25549",1,"66","3165","217"
"25550",1,"66","3165","218"
"25551",1,"66","3165","219"
"25552",1,"66","3166","211"
"25553",1,"66","3166","212"
"25554",1,"66","3166","213"
"25555",1,"66","3166","214"
"25556",1,"66","3166","215"
"25557",1,"66","3166","216"
"25558",1,"66","3166","217"
"25559",1,"66","3166","218"
"25560",1,"66","3166","219"
"25561",1,"66","3167","211"
"25562",1,"66","3167","212"
"25563",1,"66","3167","213"
"25564",1,"66","3167","214"
"25565",1,"66","3167","215"
"25566",1,"66","3167","216"
"25567",1,"66","3167","217"
"25568",1,"66","3167","218"
"25569",1,"66","3167","219"
"25570",1,"66","3168","211"
"25571",1,"66","3168","212"
"25572",1,"66","3168","213"
"25573",1,"66","3168","214"
"25574",1,"66","3168","215"
"25575",1,"66","3168","216"
"25576",1,"66","3168","217"
"25577",1,"66","3168","218"
"25578",1,"66","3168","219"
"25579",1,"66","3169","211"
"25580",1,"66","3169","212"
"25581",1,"66","3169","213"
"25582",1,"66","3169","214"
"25583",1,"66","3169","215"
"25584",1,"66","3169","216"
"25585",1,"66","3169","217"
"25586",1,"66","3169","218"
"25587",1,"66","3169","219"
"25588",1,"66","3170","211"
"25589",1,"66","3170","212"
"25590",1,"66","3170","213"
"25591",1,"66","3170","214"
"25592",1,"66","3170","215"
"25593",1,"66","3170","216"
"25594",1,"66","3170","217"
"25595",1,"66","3170","218"
"25596",1,"66","3170","219"
"25597",1,"66","3171","211"
"25598",1,"66","3171","212"
"25599",1,"66","3171","213"
"25600",1,"66","3171","214"
"25601",1,"66","3171","215"
"25602",1,"66","3171","216"
"25603",1,"66","3171","217"
"25604",1,"66","3171","218"
"25605",1,"66","3171","219"
"25606",1,"66","3172","211"
"25607",1,"66","3172","212"
"25608",1,"66","3172","213"
"25609",1,"66","3172","214"
"25610",1,"66","3172","215"
"25611",1,"66","3172","216"
"25612",1,"66","3172","217"
"25613",1,"66","3172","218"
"25614",1,"66","3172","219"
"25624",1,"66","3173","211"
"25625",1,"66","3173","212"
"25626",1,"66","3173","213"
"25627",1,"66","3173","214"
"25628",1,"66","3173","215"
"25629",1,"66","3173","216"
"25630",1,"66","3173","217"
"25631",1,"66","3173","218"
"25632",1,"66","3173","219"
"25633",1,"66","3174","211"
"25634",1,"66","3174","212"
"25635",1,"66","3174","213"
"25636",1,"66","3174","214"
"25637",1,"66","3174","215"
"25638",1,"66","3174","216"
"25639",1,"66","3174","217"
"25640",1,"66","3174","218"
"25641",1,"66","3174","219"
"25642",1,"66","3175","211"
"25643",1,"66","3175","212"
"25644",1,"66","3175","213"
"25645",1,"66","3175","214"
"25646",1,"66","3175","215"
"25647",1,"66","3175","216"
"25648",1,"66","3175","217"
"25649",1,"66","3175","218"
"25650",1,"66","3175","219"
"25651",1,"66","3176","211"
"25652",1,"66","3176","212"
"25653",1,"66","3176","213"
"25654",1,"66","3176","214"
"25655",1,"66","3176","215"
"25656",1,"66","3176","216"
"25657",1,"66","3176","217"
"25658",1,"66","3176","218"
"25659",1,"66","3176","219"
"25660",1,"66","3177","211"
"25661",1,"66","3177","212"
"25662",1,"66","3177","213"
"25663",1,"66","3177","214"
"25664",1,"66","3177","215"
"25665",1,"66","3177","216"
"25666",1,"66","3177","217"
"25667",1,"66","3177","218"
"25668",1,"66","3177","219"
"25669",1,"66","3178","211"
"25670",1,"66","3178","212"
"25671",1,"66","3178","213"
"25672",1,"66","3178","214"
"25673",1,"66","3178","215"
"25674",1,"66","3178","216"
"25675",1,"66","3178","217"
"25676",1,"66","3178","218"
"25677",1,"66","3178","219"
"25687",1,"66","3180","211"
"25688",1,"66","3180","212"
"25689",1,"66","3180","213"
"25690",1,"66","3180","214"
"25691",1,"66","3180","215"
"25692",1,"66","3180","216"
"25693",1,"66","3180","217"
"25694",1,"66","3180","218"
"25695",1,"66","3180","219"
"25696",1,"66","3181","211"
"25697",1,"66","3181","212"
"25698",1,"66","3181","213"
"25699",1,"66","3181","214"
"25700",1,"66","3181","215"
"25701",1,"66","3181","216"
"25702",1,"66","3181","217"
"25703",1,"66","3181","218"
"25704",1,"66","3181","219"
"25705",1,"66","3182","211"
"25706",1,"66","3182","212"
"25707",1,"66","3182","213"
"25708",1,"66","3182","214"
"25709",1,"66","3182","215"
"25710",1,"66","3182","216"
"25711",1,"66","3182","217"
"25712",1,"66","3182","218"
"25713",1,"66","3182","219"
"25714",1,"66","3183","211"
"25715",1,"66","3183","212"
"25716",1,"66","3183","213"
"25717",1,"66","3183","214"
"25718",1,"66","3183","215"
"25719",1,"66","3183","216"
"25720",1,"66","3183","217"
"25721",1,"66","3183","218"
"25722",1,"66","3183","219"
"25723",1,"66","3184","211"
"25724",1,"66","3184","212"
"25725",1,"66","3184","213"
"25726",1,"66","3184","214"
"25727",1,"66","3184","215"
"25728",1,"66","3184","216"
"25729",1,"66","3184","217"
"25730",1,"66","3184","218"
"25731",1,"66","3184","219"
"25732",1,"66","3185","211"
"25733",1,"66","3185","212"
"25734",1,"66","3185","213"
"25735",1,"66","3185","214"
"25736",1,"66","3185","215"
"25737",1,"66","3185","216"
"25738",1,"66","3185","217"
"25739",1,"66","3185","218"
"25740",1,"66","3185","219"
"25741",1,"66","3186","211"
"25742",1,"66","3186","212"
"25743",1,"66","3186","213"
"25744",1,"66","3186","214"
"25745",1,"66","3186","215"
"25746",1,"66","3186","216"
"25747",1,"66","3186","217"
"25748",1,"66","3186","218"
"25749",1,"66","3186","219"
"25750",1,"66","3187","211"
"25751",1,"66","3187","212"
"25752",1,"66","3187","213"
"25753",1,"66","3187","214"
"25754",1,"66","3187","215"
"25755",1,"66","3187","216"
"25756",1,"66","3187","217"
"25757",1,"66","3187","218"
"25758",1,"66","3187","219"
"25759",1,"66","3188","211"
"25760",1,"66","3188","212"
"25761",1,"66","3188","213"
"25762",1,"66","3188","214"
"25763",1,"66","3188","215"
"25764",1,"66","3188","216"
"25765",1,"66","3188","217"
"25766",1,"66","3188","218"
"25767",1,"66","3188","219"
"25768",1,"66","3189","211"
"25769",1,"66","3189","212"
"25770",1,"66","3189","213"
"25771",1,"66","3189","214"
"25772",1,"66","3189","215"
"25773",1,"66","3189","216"
"25774",1,"66","3189","217"
"25775",1,"66","3189","218"
"25776",1,"66","3189","219"
"25777",1,"66","3190","211"
"25778",1,"66","3190","212"
"25779",1,"66","3190","213"
"25780",1,"66","3190","214"
"25781",1,"66","3190","215"
"25782",1,"66","3190","216"
"25783",1,"66","3190","217"
"25784",1,"66","3190","218"
"25785",1,"66","3190","219"
"25786",1,"66","3191","211"
"25787",1,"66","3191","212"
"25788",1,"66","3191","213"
"25789",1,"66","3191","214"
"25790",1,"66","3191","215"
"25791",1,"66","3191","216"
"25792",1,"66","3191","217"
"25793",1,"66","3191","218"
"25794",1,"66","3191","219"
"25795",1,"66","3192","211"
"25796",1,"66","3192","212"
"25797",1,"66","3192","213"
"25798",1,"66","3192","214"
"25799",1,"66","3192","215"
"25800",1,"66","3192","216"
"25801",1,"66","3192","217"
"25802",1,"66","3192","218"
"25803",1,"66","3192","219"
"25804",1,"66","3193","211"
"25805",1,"66","3193","212"
"25806",1,"66","3193","213"
"25807",1,"66","3193","214"
"25808",1,"66","3193","215"
"25809",1,"66","3193","216"
"25810",1,"66","3193","217"
"25811",1,"66","3193","218"
"25812",1,"66","3193","219"
"25813",1,"66","3194","211"
"25814",1,"66","3194","212"
"25815",1,"66","3194","213"
"25816",1,"66","3194","214"
"25817",1,"66","3194","215"
"25818",1,"66","3194","216"
"25819",1,"66","3194","217"
"25820",1,"66","3194","218"
"25821",1,"66","3194","219"
"25822",1,"66","3195","211"
"25823",1,"66","3195","212"
"25824",1,"66","3195","213"
"25825",1,"66","3195","214"
"25826",1,"66","3195","215"
"25827",1,"66","3195","216"
"25828",1,"66","3195","217"
"25829",1,"66","3195","218"
"25830",1,"66","3195","219"
"25831",1,"66","3196","211"
"25832",1,"66","3196","212"
"25833",1,"66","3196","213"
"25834",1,"66","3196","214"
"25835",1,"66","3196","215"
"25836",1,"66","3196","216"
"25837",1,"66","3196","217"
"25838",1,"66","3196","218"
"25839",1,"66","3196","219"
"25840",1,"66","3197","211"
"25841",1,"66","3197","212"
"25842",1,"66","3197","213"
"25843",1,"66","3197","214"
"25844",1,"66","3197","215"
"25845",1,"66","3197","216"
"25846",1,"66","3197","217"
"25847",1,"66","3197","218"
"25848",1,"66","3197","219"
"25849",1,"66","3198","211"
"25850",1,"66","3198","212"
"25851",1,"66","3198","213"
"25852",1,"66","3198","214"
"25853",1,"66","3198","215"
"25854",1,"66","3198","216"
"25855",1,"66","3198","217"
"25856",1,"66","3198","218"
"25857",1,"66","3198","219"
"25858",1,"66","3199","211"
"25859",1,"66","3199","212"
"25860",1,"66","3199","213"
"25861",1,"66","3199","214"
"25862",1,"66","3199","215"
"25863",1,"66","3199","216"
"25864",1,"66","3199","217"
"25865",1,"66","3199","218"
"25866",1,"66","3199","219"
"25867",1,"66","3200","211"
"25868",1,"66","3200","212"
"25869",1,"66","3200","213"
"25870",1,"66","3200","214"
"25871",1,"66","3200","215"
"25872",1,"66","3200","216"
"25873",1,"66","3200","217"
"25874",1,"66","3200","218"
"25875",1,"66","3200","219"
"25876",1,"66","3201","211"
"25877",1,"66","3201","212"
"25878",1,"66","3201","213"
"25879",1,"66","3201","214"
"25880",1,"66","3201","215"
"25881",1,"66","3201","216"
"25882",1,"66","3201","217"
"25883",1,"66","3201","218"
"25884",1,"66","3201","219"
"25885",1,"66","3202","211"
"25886",1,"66","3202","212"
"25887",1,"66","3202","213"
"25888",1,"66","3202","214"
"25889",1,"66","3202","215"
"25890",1,"66","3202","216"
"25891",1,"66","3202","217"
"25892",1,"66","3202","218"
"25893",1,"66","3202","219"
"25894",1,"66","3203","211"
"25895",1,"66","3203","212"
"25896",1,"66","3203","213"
"25897",1,"66","3203","214"
"25898",1,"66","3203","215"
"25899",1,"66","3203","216"
"25900",1,"66","3203","217"
"25901",1,"66","3203","218"
"25902",1,"66","3203","219"
"25903",1,"66","3204","211"
"25904",1,"66","3204","212"
"25905",1,"66","3204","213"
"25906",1,"66","3204","214"
"25907",1,"66","3204","215"
"25908",1,"66","3204","216"
"25909",1,"66","3204","217"
"25910",1,"66","3204","218"
"25911",1,"66","3204","219"
"25912",1,"66","3205","211"
"25913",1,"66","3205","212"
"25914",1,"66","3205","213"
"25915",1,"66","3205","214"
"25916",1,"66","3205","215"
"25917",1,"66","3205","216"
"25918",1,"66","3205","217"
"25919",1,"66","3205","218"
"25920",1,"66","3205","219"
"25930",1,"66","3207","211"
"25931",1,"66","3207","212"
"25932",1,"66","3207","213"
"25933",1,"66","3207","214"
"25934",1,"66","3207","215"
"25935",1,"66","3207","216"
"25936",1,"66","3207","217"
"25937",1,"66","3207","218"
"25938",1,"66","3207","219"
"25948",1,"66","3208","211"
"25949",1,"66","3208","212"
"25950",1,"66","3208","213"
"25951",1,"66","3208","214"
"25952",1,"66","3208","215"
"25953",1,"66","3208","216"
"25954",1,"66","3208","217"
"25955",1,"66","3208","218"
"25956",1,"66","3208","219"
"25966",1,"66","3210","211"
"25967",1,"66","3210","212"
"25968",1,"66","3210","213"
"25969",1,"66","3210","214"
"25970",1,"66","3210","215"
"25971",1,"66","3210","216"
"25972",1,"66","3210","217"
"25973",1,"66","3210","218"
"25974",1,"66","3210","219"
"25975",1,"66","3211","211"
"25976",1,"66","3211","212"
"25977",1,"66","3211","213"
"25978",1,"66","3211","214"
"25979",1,"66","3211","215"
"25980",1,"66","3211","216"
"25981",1,"66","3211","217"
"25982",1,"66","3211","218"
"25983",1,"66","3211","219"
"25984",1,"66","3212","211"
"25985",1,"66","3212","212"
"25986",1,"66","3212","213"
"25987",1,"66","3212","214"
"25988",1,"66","3212","215"
"25989",1,"66","3212","216"
"25990",1,"66","3212","217"
"25991",1,"66","3212","218"
"25992",1,"66","3212","219"
"26002",1,"66","3214","211"
"26003",1,"66","3214","212"
"26004",1,"66","3214","213"
"26005",1,"66","3214","214"
"26006",1,"66","3214","215"
"26007",1,"66","3214","216"
"26008",1,"66","3214","217"
"26009",1,"66","3214","218"
"26010",1,"66","3214","219"
"26011",1,"66","3215","211"
"26012",1,"66","3215","212"
"26013",1,"66","3215","213"
"26014",1,"66","3215","214"
"26015",1,"66","3215","215"
"26016",1,"66","3215","216"
"26017",1,"66","3215","217"
"26018",1,"66","3215","218"
"26019",1,"66","3215","219"
"26020",1,"66","3216","211"
"26021",1,"66","3216","212"
"26022",1,"66","3216","213"
"26023",1,"66","3216","214"
"26024",1,"66","3216","215"
"26025",1,"66","3216","216"
"26026",1,"66","3216","217"
"26027",1,"66","3216","218"
"26028",1,"66","3216","219"
"26029",1,"66","3217","211"
"26030",1,"66","3217","212"
"26031",1,"66","3217","213"
"26032",1,"66","3217","214"
"26033",1,"66","3217","215"
"26034",1,"66","3217","216"
"26035",1,"66","3217","217"
"26036",1,"66","3217","218"
"26037",1,"66","3217","219"
"26038",1,"66","3218","211"
"26039",1,"66","3218","212"
"26040",1,"66","3218","213"
"26041",1,"66","3218","214"
"26042",1,"66","3218","215"
"26043",1,"66","3218","216"
"26044",1,"66","3218","217"
"26045",1,"66","3218","218"
"26046",1,"66","3218","219"
"26047",1,"66","3219","211"
"26048",1,"66","3219","212"
"26049",1,"66","3219","213"
"26050",1,"66","3219","214"
"26051",1,"66","3219","215"
"26052",1,"66","3219","216"
"26053",1,"66","3219","217"
"26054",1,"66","3219","218"
"26055",1,"66","3219","219"
"26056",1,"66","3220","211"
"26057",1,"66","3220","212"
"26058",1,"66","3220","213"
"26059",1,"66","3220","214"
"26060",1,"66","3220","215"
"26061",1,"66","3220","216"
"26062",1,"66","3220","217"
"26063",1,"66","3220","218"
"26064",1,"66","3220","219"
"26065",1,"66","3221","211"
"26066",1,"66","3221","212"
"26067",1,"66","3221","213"
"26068",1,"66","3221","214"
"26069",1,"66","3221","215"
"26070",1,"66","3221","216"
"26071",1,"66","3221","217"
"26072",1,"66","3221","218"
"26073",1,"66","3221","219"
"26074",1,"66","3222","211"
"26075",1,"66","3222","212"
"26076",1,"66","3222","213"
"26077",1,"66","3222","214"
"26078",1,"66","3222","215"
"26079",1,"66","3222","216"
"26080",1,"66","3222","217"
"26081",1,"66","3222","218"
"26082",1,"66","3222","219"
"26083",1,"66","3223","211"
"26084",1,"66","3223","212"
"26085",1,"66","3223","213"
"26086",1,"66","3223","214"
"26087",1,"66","3223","215"
"26088",1,"66","3223","216"
"26089",1,"66","3223","217"
"26090",1,"66","3223","218"
"26091",1,"66","3223","219"
"26101",1,"66","3224","211"
"26102",1,"66","3224","212"
"26103",1,"66","3224","213"
"26104",1,"66","3224","214"
"26105",1,"66","3224","215"
"26106",1,"66","3224","216"
"26107",1,"66","3224","217"
"26108",1,"66","3224","218"
"26109",1,"66","3224","219"
"26110",1,"66","3225","211"
"26111",1,"66","3225","212"
"26112",1,"66","3225","213"
"26113",1,"66","3225","214"
"26114",1,"66","3225","215"
"26115",1,"66","3225","216"
"26116",1,"66","3225","217"
"26117",1,"66","3225","218"
"26118",1,"66","3225","219"
"26119",1,"66","3226","211"
"26120",1,"66","3226","212"
"26121",1,"66","3226","213"
"26122",1,"66","3226","214"
"26123",1,"66","3226","215"
"26124",1,"66","3226","216"
"26125",1,"66","3226","217"
"26126",1,"66","3226","218"
"26127",1,"66","3226","219"
"26128",1,"66","3227","211"
"26129",1,"66","3227","212"
"26130",1,"66","3227","213"
"26131",1,"66","3227","214"
"26132",1,"66","3227","215"
"26133",1,"66","3227","216"
"26134",1,"66","3227","217"
"26135",1,"66","3227","218"
"26136",1,"66","3227","219"
"26137",1,"66","3228","211"
"26138",1,"66","3228","212"
"26139",1,"66","3228","213"
"26140",1,"66","3228","214"
"26141",1,"66","3228","215"
"26142",1,"66","3228","216"
"26143",1,"66","3228","217"
"26144",1,"66","3228","218"
"26145",1,"66","3228","219"
"26146",1,"66","3229","211"
"26147",1,"66","3229","212"
"26148",1,"66","3229","213"
"26149",1,"66","3229","214"
"26150",1,"66","3229","215"
"26151",1,"66","3229","216"
"26152",1,"66","3229","217"
"26153",1,"66","3229","218"
"26154",1,"66","3229","219"
"26155",1,"66","3230","211"
"26156",1,"66","3230","212"
"26157",1,"66","3230","213"
"26158",1,"66","3230","214"
"26159",1,"66","3230","215"
"26160",1,"66","3230","216"
